Date,Open,High,Low,Close,Adj Close,Volume
"Feb 20, 2018","31,165.29","31,339.69","30,720.48","30,873.63","30,873.63","2,033,432,100"
"Feb 15, 2018","30,958.71","31,145.10","30,816.65","31,115.43","31,115.43","2,070,618,100"
"Feb 14, 2018","30,024.47","30,637.23","29,968.54","30,515.60","30,515.60","2,408,651,200"
"Feb 13, 2018","29,850.15","30,169.00","29,783.10","29,839.53","29,839.53","2,709,197,500"
"Feb 12, 2018","29,713.08","29,801.52","29,459.63","29,459.63","29,459.63","2,815,461,600"
"Feb 09, 2018","29,679.21","29,679.21","29,129.26","29,507.42","29,507.42","5,171,294,500"
"Feb 08, 2018","30,555.80","30,739.11","30,251.32","30,451.27","30,451.27","3,145,081,200"
"Feb 07, 2018","31,378.35","31,472.47","30,292.15","30,323.20","30,323.20","4,620,281,500"
"Feb 06, 2018","31,028.68","31,286.03","30,577.83","30,595.42","30,595.42","5,531,270,100"
"Feb 05, 2018","31,715.56","32,394.87","31,712.02","32,245.22","32,245.22","3,135,015,100"
"Feb 02, 2018","32,569.01","32,778.51","32,321.42","32,601.78","32,601.78","2,571,367,100"
"Feb 01, 2018","32,950.30","33,048.04","32,642.09","32,642.09","32,642.09","2,769,125,200"
"Jan 31, 2018","32,435.76","32,933.98","32,330.39","32,887.27","32,887.27","3,314,255,500"
"Jan 30, 2018","32,751.72","32,976.75","32,501.35","32,607.29","32,607.29","3,177,122,400"
"Jan 29, 2018","33,335.48","33,484.08","32,897.04","32,966.89","32,966.89","3,605,090,600"
"Jan 26, 2018","32,836.28","33,223.58","32,794.13","33,154.12","33,154.12","3,892,652,400"
"Jan 25, 2018","32,979.38","32,998.05","32,650.22","32,654.45","32,654.45","3,554,766,400"
"Jan 24, 2018","32,907.23","33,018.71","32,728.51","32,958.69","32,958.69","3,897,512,100"
"Jan 23, 2018","32,606.14","32,930.70","32,554.23","32,930.70","32,930.70","3,954,770,600"
"Jan 22, 2018","32,276.96","32,417.23","32,046.84","32,393.41","32,393.41","2,880,231,400"
"Jan 19, 2018","32,142.16","32,254.89","31,986.00","32,254.89","32,254.89","2,906,627,500"
"Jan 18, 2018","32,148.45","32,233.81","31,869.70","32,121.94","32,121.94","3,741,499,700"
"Jan 17, 2018","31,825.52","31,983.41","31,642.27","31,983.41","31,983.41","3,999,243,800"
"Jan 16, 2018","31,423.62","31,904.75","31,423.62","31,904.75","31,904.75","3,097,059,200"
"Jan 15, 2018","31,702.56","31,733.18","31,265.25","31,338.87","31,338.87","2,664,144,600"
"Jan 12, 2018","31,298.05","31,412.54","31,198.36","31,412.54","31,412.54","2,327,417,400"
"Jan 11, 2018","31,066.21","31,133.18","30,950.07","31,120.39","31,120.39","1,794,778,900"
"Jan 10, 2018","31,009.24","31,267.57","30,928.58","31,073.72","31,073.72","2,595,365,800"
"Jan 09, 2018","30,933.51","31,056.70","30,852.43","31,011.41","31,011.41","2,004,940,800"
"Jan 08, 2018","30,895.09","30,929.15","30,732.54","30,899.53","30,899.53","2,004,162,500"
"Jan 05, 2018","30,893.86","30,911.01","30,638.53","30,814.64","30,814.64","2,263,930,100"
"Jan 04, 2018","30,691.71","30,796.93","30,560.43","30,736.48","30,736.48","2,995,571,100"
"Jan 03, 2018","30,658.73","30,724.32","30,456.76","30,560.95","30,560.95","2,309,467,700"
"Jan 02, 2018","30,028.29","30,515.31","30,028.29","30,515.31","30,515.31","2,442,333,400"
"Dec 29, 2017","29,914.05","29,997.96","29,849.31","29,919.15","29,919.15","1,365,770,800"
"Dec 28, 2017","29,684.79","29,873.10","29,661.06","29,863.71","29,863.71","1,339,575,400"
"Dec 27, 2017","29,632.97","29,693.82","29,516.51","29,597.66","29,597.66","1,725,832,000"
"Dec 22, 2017","29,505.05","29,578.01","29,413.86","29,578.01","29,578.01","1,282,144,300"
"Dec 21, 2017","29,209.64","29,431.81","29,145.13","29,367.06","29,367.06","1,440,980,300"
"Dec 20, 2017","29,199.29","29,326.52","29,159.28","29,234.09","29,234.09","1,308,865,200"
"Dec 19, 2017","29,193.74","29,339.11","29,144.17","29,253.66","29,253.66","1,633,522,100"
"Dec 18, 2017","28,923.53","29,143.33","28,821.19","29,050.41","29,050.41","1,637,861,800"
"Dec 15, 2017","29,000.11","29,017.66","28,738.84","28,848.11","28,848.11","1,999,793,000"
"Dec 14, 2017","29,335.76","29,367.51","29,047.61","29,166.38","29,166.38","1,959,305,700"
"Dec 13, 2017","28,856.78","29,276.67","28,707.60","29,222.10","29,222.10","2,574,054,200"
"Dec 12, 2017","28,972.74","29,066.77","28,745.73","28,793.88","28,793.88","2,135,704,400"
"Dec 11, 2017","28,645.41","28,998.51","28,645.41","28,965.29","28,965.29","2,127,756,300"
"Dec 08, 2017","28,400.01","28,705.76","28,344.39","28,639.85","28,639.85","1,747,376,700"
"Dec 07, 2017","28,366.14","28,478.34","28,134.93","28,303.19","28,303.19","1,782,453,900"
"Dec 06, 2017","28,850.36","28,929.21","28,204.53","28,224.80","28,224.80","2,605,434,400"
"Dec 05, 2017","28,898.58","29,124.24","28,838.12","28,842.80","28,842.80","1,439,200,300"
"Dec 04, 2017","28,951.19","29,343.78","28,803.19","29,138.28","29,138.28","1,624,072,100"
"Dec 01, 2017","29,261.31","29,345.97","29,028.76","29,074.24","29,074.24","2,086,681,200"
"Nov 30, 2017","29,340.27","29,353.51","29,127.30","29,177.35","29,177.35","2,435,496,800"
"Nov 29, 2017","29,813.94","29,831.19","29,563.39","29,623.83","29,623.83","1,434,723,600"
"Nov 28, 2017","29,608.64","29,687.45","29,334.59","29,680.85","29,680.85","1,744,542,000"
"Nov 27, 2017","29,857.65","29,859.11","29,610.96","29,686.19","29,686.19","1,485,230,700"
"Nov 24, 2017","29,788.18","29,918.92","29,696.59","29,866.32","29,866.32","1,534,288,700"
"Nov 23, 2017","30,033.18","30,169.99","29,593.79","29,707.94","29,707.94","2,099,356,300"
